doi,abstract,title,source_display_name,rationale_cluster,cluster_id,cluster_label,confidence_cluster,rationale_field,field_id,field_label,confidence_field
10.1126/science.1189993,"Between a Rock and a Hard Judgment In general terms, our sensory and motor pathways mature sooner than the so-called higher cognitive centers, which become fully operational later in life. Might these early somatic communication channels with the outside world influence and become buried within the higher levels of processing involved in forming impressions of other people and deciding how to behave toward them? Ackerman et al. (p. 1712 ) provide evidence for just such a process by focusing on touch. By manipulating the weight, hardness, or roughness of objects that subjects were exposed to, they were able to bias the social judgments and behaviors of the subjects in unrelated realms, such as assessing the rigidness or seriousness of employees and job applicants.",Incidental Haptic Sensations Influence Social Judgments and Decisions,Science,"The article experimentally studies how incidental tactile sensations bias social judgments and decisions, focusing on cognitive and perceptual mechanisms at the individual level, which squarely places it in experimental/social-cognitive psychology rather than sociology or economics.",psychology,Psychology,0.97,"The article examines how incidental tactile sensations (weight, hardness, roughness) bias social judgments about other people (e.g., employees, job applicants) and related decisions, focusing on impression formation and social behavior. This aligns with social cognition and social judgment processes, core topics in social psychology rather than general cognition alone.",social_psychology,Social Psychology,0.9
10.1177/0956797611434537,"Dozens of studies in different nations have revealed that socioeconomic status only weakly predicts an individual’s subjective well-being (SWB). These results imply that although the pursuit of social status is a fundamental human motivation, achieving high status has little impact on one’s SWB. However, we propose that sociometric status—the respect and admiration one has in face-to-face groups (e.g., among friends or coworkers)—has a stronger effect on SWB than does socioeconomic status. Using correlational, experimental, and longitudinal methodologies, four studies found consistent evidence for a local-ladder effect: Sociometric status significantly predicted satisfaction with life and the experience of positive and negative emotions. Longitudinally, as sociometric status rose or fell, SWB rose or fell accordingly. Furthermore, these effects were driven by feelings of power and social acceptance. Overall, individuals’ sociometric status matters more to their SWB than does their socioeconomic status.",The Local-Ladder Effect,Psychological Science,"The article investigates subjective well-being, sociometric status, emotions, and underlying psychological mechanisms (power, social acceptance) using correlational, experimental, and longitudinal designs, all within a psychological theoretical framing and a psychology journal. This clearly places it in scientific psychology rather than sociology or economics, despite the social-status topic.",psychology,Psychology,1,"The article examines how sociometric status, respect, and social acceptance within face-to-face groups influence subjective well-being, mediated by feelings of power and social acceptance. These are core social-psychological constructs (status, acceptance, group standing, emotions) rather than clinical, occupational, or personality topics. Thus the primary framing is in social psychology.",social_psychology,Social Psychology,0.96
10.1126/science.1199427,"Write Your Worries Away Tests and exams are stressful for many people. Students who “choke” at an exam may perform less well than their knowledge base warrants. Such results can accumulate to generate reduced educational achievements and expectations. Studying young adults performing math tests, Ramirez and Beilock (p. 211 ) found that a brief intervention—writing about their anxiety about the upcoming exam—helped students to do better in the exam. Perhaps by acknowledging their fears, students were able to tame distracting emotions.",Writing About Testing Worries Boosts Exam Performance in the Classroom,Science,"The article studies test anxiety and an expressive writing intervention to improve exam performance, focusing on emotional processes and performance under stress in individuals. This is core empirical psychology (educational/affective/cognitive), even though it has educational implications.",psychology,Psychology,0.96,"The article examines an intervention to reduce test anxiety and improve exam performance among students in an educational testing context, focusing on learning outcomes and academic achievement. This aligns most closely with educational psychology rather than general clinical anxiety, as the core contribution concerns performance in exams and educational attainment.",educational_psychology,Educational Psychology,0.86
10.1038/nclimate2093,"Climate change judgements can depend on whether today seems warmer or colder than usual, termed the local warming effect. Although previous research has demonstrated that this effect occurs, studies have yet to explain why or how temperature abnormalities influence global warming attitudes. A better understanding of the underlying psychology of this effect can help explain the public's reaction to climate change and inform approaches used to communicate the phenomenon. Across five studies, we find evidence of attribute substitution, whereby individuals use less relevant but available information (for example, today's temperature) in place of more diagnostic but less accessible information (for example, global climate change patterns) when making judgements. Moreover, we rule out alternative hypotheses involving climate change labelling and lay mental models. Ultimately, we show that present temperature abnormalities are given undue weight and lead to an overestimation of the frequency of similar past events, thereby increasing belief in and concern for global warming. ",How warm days increase belief in global warming,Nature Climate Change,"The paper investigates individual judgment processes (attribute substitution, use of local temperature as a heuristic) underlying beliefs about climate change, using psychological theory and methods. Although the topic is climate change, the core contribution is to cognitive and social psychology of judgment and decision-making, not to climate science itself.",psychology,Psychology,0.93,"The article examines how people form judgments about climate change using currently experienced temperature, invoking attribute substitution and judgment under uncertainty—core topics in cognitive psychology related to heuristics and biases in decision-making. The focus is on cognitive processes in judgment rather than social interaction or attitudes per se, so it best fits Cognitive Psychology.",cognitive_psychology,Cognitive Psychology,0.9
10.1111/j.1467-9280.2008.02053.x,"The error-related negativity (ERN) is a negative deflection in the event-related potential that is maximal approximately 50 ms after the commission of an error. The ERN is generated in the anterior cingulate cortex, a region of the medial prefrontal cortex implicated in both cognitive and emotional processing. Affective and motivational variables influence the magnitude of the ERN, which suggests that the ERN may relate to emotional or motivational aspects of error detection. In the present study, we evaluated the possibility that errors prime defensive motivational responses, and that the ERN may predict the magnitude of defensive reactivity after errors. We found that (a) the defensive startle response was larger following errors than following correct responses, and (b) the magnitude of the ERN predicted the degree of startle potentiation following errors. Thus, response errors prime defensive motivation—and the ERN predicts individual differences in the aversive response to errors.",Errors Are Aversive,Psychological Science,"The article investigates neural and affective responses to errors using event-related potentials and startle responses, framed within cognitive and affective neuroscience and published in Psychological Science, clearly situating it in experimental psychology.",psychology,Psychology,1,"The article examines the error-related negativity (ERN) using event-related potentials, links it to anterior cingulate cortex activity, and studies psychophysiological responses (startle) as defensive motivation, focusing on neural and physiological mechanisms of error processing. This is primarily a neurocognitive/psychophysiological investigation rather than clinical or purely cognitive-behavioral. Therefore it best fits Biological & Neuropsychology.",biological_neuropsychology,Biological & Neuropsychology,0.9
10.1111/j.1467-9280.2008.02077.x,"This experiment used the attraction effect to test the hypothesis that ingestion of sugar can reduce reliance on intuitive, heuristic-based decision making. In the attraction effect, a difficult choice between two options is swayed by the presence of a seemingly irrelevant “decoy” option. We replicated this effect and the finding that the effect increases when people have depleted their mental resources performing a previous self-control task. Our hypothesis was based on the assumption that effortful processes require and consume relatively large amounts of glucose (brain fuel), and that this use of glucose is why people use heuristic strategies after exerting self-control. Before performing any tasks, some participants drank lemonade sweetened with sugar, which restores blood glucose, whereas others drank lemonade containing a sugar substitute. Only lemonade with sugar reduced the attraction effect. These results show one way in which the body (blood glucose) interacts with the mind (self-control and reliance on heuristics).","Toward a Physiology of Dual-Process Reasoning and Judgment: Lemonade, Willpower, and Expensive Rule-Based Analysis",Psychological Science,"The article investigates dual-process reasoning, self-control depletion, and heuristic vs. rule-based decision making, framed clearly within psychological theories of cognition and self-control, and is published in Psychological Science. The physiological (glucose) aspect is used to explain cognitive and judgment processes, so the core contribution is in psychology rather than medicine or economics.",psychology,Psychology,0.99,"The article examines dual-process reasoning, heuristic vs. rule-based decision making, and the attraction effect—core topics in judgment and decision making and cognitive control—while adding a physiological manipulation (glucose). The primary theoretical framing concerns cognitive processes (effortful vs. intuitive processing), so it best fits Cognitive Psychology rather than Biological/Neuropsychology, where the focus would be on neural/physiological mechanisms themselves.",cognitive_psychology,Cognitive Psychology,0.9
10.1111/j.1467-9280.2008.02062.x,"People construe the world along a continuum from concretely (focusing on specific, local details) to abstractly (focusing on global essences). We show that people are more likely to interpret the world abstractly when they experience cognitive disfluency, or difficulty processing stimuli in the environment, than when they experience cognitive fluency. We observed this effect using three instantiations of fluency: visual perceptual fluency (Study 1b), conceptual priming fluency (Study 2b), and linguistic fluency (Study 3). Adopting the framework of construal theory, we suggest that one mechanism for this effect is perceivers' tendency to interpret disfluently processed stimuli as farther from their current position than fluently processed stimuli (Studies 1a and 2a).","Effects of Fluency on Psychological Distance and Mental Construal (or Why New York Is a Large City, but <i>New York</i> Is a Civilized Jungle)",Psychological Science,"The article investigates how cognitive fluency affects psychological distance and mental construal, using construal level theory and experimental psychology methods, and is published in Psychological Science. This is squarely within cognitive/social psychology.",psychology,Psychology,1,"The article investigates how cognitive fluency affects psychological distance and level of mental construal, framed within construal level theory and focusing on information processing (concrete vs. abstract representations). This is primarily about basic cognitive processes—perception, processing fluency, and representation—rather than social interaction or attitudes, so it best fits cognitive psychology.",cognitive_psychology,Cognitive Psychology,0.9
10.1002/bdm.586,"Abstract Three studies examined whether potential anchor values that are incidentally present in the environment can affect a person's numerical estimates. In Study 1, estimates of an athlete's performance were influenced by the number on his jersey. In Study 2, estimates of the proportion of sales in the domestic market were influenced by a product's model number. In Study 3, participants' estimates of how much they would spend at a restaurant were influenced by whether the restaurant was named “Studio 17” or “Studio 97.” These effects were not qualified by participants' expertise in the relevant domain (Study 1) or by their ability to subsequently recall the anchor value (Study 3). These findings document the existence of a new form of “basic anchoring” and suggest that not all basic anchoring effects are as fragile as the existing anchoring literature suggests. ",Incidental environmental anchors,Journal of Behavioral Decision Making,"The article studies how incidental numerical cues influence individuals’ judgments and estimates, focusing on cognitive bias (anchoring) and decision processes, which are core topics in cognitive and social psychology rather than economics (despite the journal’s decision-making focus).",psychology,Psychology,0.93,"The article investigates anchoring effects on numerical estimates and decision making, a classic topic in judgment and decision making within cognitive psychology, focusing on how incidental numerical information influences estimation processes.",cognitive_psychology,Cognitive Psychology,0.96
10.1126/science.1186799,"After choosing between two alternatives, people perceive the chosen alternative as more attractive and the rejected alternative as less attractive. This postdecisional dissonance effect was eliminated by cleaning one's hands. Going beyond prior purification effects in the moral domain, physical cleansing seems to more generally remove past concerns, resulting in a metaphorical ""clean slate"" effect.",Washing Away Postdecisional Dissonance,Science,"The article investigates cognitive dissonance and how a physical cleansing manipulation affects postdecisional evaluations, which is a classic topic in experimental social psychology. The core constructs and methods are psychological rather than economic, sociological, or philosophical.",psychology,Psychology,0.97,"The article examines cognitive dissonance and how a physical cleansing manipulation alters postdecisional evaluations, focusing on decision-making, attitude change after choice, and underlying mental processes rather than social interaction per se. This fits core topics of cognitive psychology such as judgment, decision-making, and cognitive consistency mechanisms.",cognitive_psychology,Cognitive Psychology,0.86
10.1111/j.1467-9280.2008.02066.x,"We investigated the effects of language on vision by focusing on a well-known problem: the binding and maintenance of color-location conjunctions. Four-year-olds performed a task in which they saw a target (e.g., a split square, red on the left and green on the right) followed by a brief delay and then were asked to find the target in an array including the target, its reflection (e.g., red on the right and green on the left), and a square with a different geometric split. Errors were overwhelmingly reflections. This finding shows that the children failed to maintain color-location conjunctions. Performance improved when targets were accompanied by sentences specifying color and direction (e.g., “the red is on the left”), but not when the conjunction was highlighted using a nonlinguistic cue (e.g., flashing, pointing, changes in size), nor when sentences specified a nondirectional relationship (e.g., “the red is touching the green”). The relation between children's matching performance and their long-term knowledge of directional terms suggests two distinct mechanisms by which language can temporarily bridge delays, providing more stable representations.",More Than Meets the Eye,Psychological Science,"The article studies how linguistic cues affect 4-year-olds’ visual memory for color-location conjunctions, using experimental tasks and interpreting results in terms of cognitive mechanisms. This is core experimental cognitive/developmental psychology, published in Psychological Science.",psychology,Psychology,1,"The article examines how linguistic information affects children’s ability to maintain color-location conjunctions in visual short-term memory, focusing on perception, attention, and representation mechanisms rather than social, clinical, or educational outcomes. This is squarely about basic cognitive processes (vision, memory, language’s role in representation).",cognitive_psychology,Cognitive Psychology,0.97
10.1177/0956797615573516,"People engage in self-promotional behavior because they want others to hold favorable images of them. Self-promotion, however, entails a trade-off between conveying one’s positive attributes and being seen as bragging. We propose that people get this trade-off wrong because they erroneously project their own feelings onto their interaction partners. As a consequence, people overestimate the extent to which recipients of their self-promotion will feel proud of and happy for them, and underestimate the extent to which recipients will feel annoyed (Experiments 1 and 2). Because people tend to promote themselves excessively when trying to make a favorable impression on others, such efforts often backfire, causing targets of self-promotion to view self-promoters as less likeable and as braggarts (Experiment 3).",You Call It “Self-Exuberance”; I Call It “Bragging”,Psychological Science,"The article investigates individual-level cognitive and affective processes (projection, impressions, feelings of pride/annoyance) in self-promotion using experimental methods, and it is published in Psychological Science, clearly situating it in psychology.",psychology,Psychology,1,"The article examines self-promotion, impression management, and how people are perceived by others in social interactions, focusing on social judgments, projection, and likeability—core topics in social cognition and interpersonal perception, which fall squarely under social psychology.",social_psychology,Social Psychology,0.97
10.1037/a0034462,"A recurring observation of experimental psychologists is that people prefer, seek out, and even selectively ""see"" structure in their social and natural environments. Structure-seeking has been observed across a wide range of phenomena--from the detection of patterns in random arrays to affinities for order-providing political, religious, social, and scientific worldviews--and is exacerbated under psychological threat. Why are people motivated for structure? An intriguing, but untested, explanation holds that perceiving structure, even in domains unrelated to one's current behavioral context, can facilitate willingness to take goal-directed actions. Supporting this, in 5 studies, reminders of structure in nature or society increase willingness to engage in goal pursuit.",A functional basis for structure-seeking: Exposure to structure promotes willingness to engage in motivated action.,Journal of Experimental Psychology General,"The article investigates cognitive-motivational processes (structure-seeking, goal-directed action) using experimental methods and is published in a core psychology journal, clearly situating it within psychological science rather than sociology or political science.",psychology,Psychology,1,"The article examines why people seek structure and how perceiving structure affects willingness to pursue goals, focusing on motivation, perception of order, and goal-directed action in general (not specifically social relations or clinical issues). This aligns best with cognitive psychology’s focus on perception, motivation in information processing, and goal-directed behavior. The journal is broad, but the core constructs are cognitive-motivational rather than primarily social or clinical.",cognitive_psychology,Cognitive Psychology,0.78
10.1111/j.1467-9280.2008.02078.x,"Is nonconscious goal pursuit useful in novel environments? The prevalent view of automaticity and control implies that an unconscious mode of goal pursuit can only reproduce formerly learned actions, and therefore that its usefulness in novel environments is very limited. Our results demonstrate that this conclusion is not always warranted, as nonconscious goal pursuit facilitated participants' learning of the structure of completely novel environments. Specifically, two experiments, using markedly different implicit-learning paradigms, demonstrated facilitation of implicit learning when the goal of achievement was primed. We propose that nonconscious goal pursuit can facilitate not only reproductive operations, but also productive ones, and that implicit learning is sensitive to the organism's nonconscious goals.",Nonconscious Goal Pursuit in Novel Environments,Psychological Science,"The article investigates nonconscious goal pursuit and implicit learning using psychological theory and experiments, published in a core psychology journal. The focus is on cognitive and motivational processes in individuals, which clearly places it in psychology rather than economics or sociology.",psychology,Psychology,1,"The article investigates nonconscious goal pursuit and its effects on implicit learning in novel environments, focusing on automaticity, control, and learning processes. These are core topics in cognitive psychology, particularly in the domains of implicit learning and goal-directed cognition, rather than social interaction or clinical phenomena.",cognitive_psychology,Cognitive Psychology,0.9
10.1111/j.1467-9280.2008.02069.x,"When learning new words, do children use a speaker's eye gaze because it reveals referential intent? We conducted two experiments that addressed this question. In Experiment 1, the experimenter left while two novel objects were placed where the child could see both, but the experimenter would be able to see only one. The experimenter returned, looked directly at the mutually visible object, and said either, “There's the [novel word]!” or “Where's the [novel word]?” Two- through 4-year-olds selected the target of the speaker's gaze more often on there trials than on where trials, although only the older children identified the referent correctly at above-chance levels on trials of both types. In Experiment 2, the experimenter placed a novel object where only the child could see it and left while the second object was similarly hidden. When she returned and asked, “Where's the [novel word]?” 2- through 4-year-olds chose the second object at above-chance levels. Preschoolers do not blindly follow gaze, but consider the linguistic and pragmatic context when learning a new word.",Preschoolers' Perspective Taking in Word Learning,Psychological Science,"The article investigates cognitive processes in preschool children's word learning, specifically how they use eye gaze, linguistic, and pragmatic cues—core topics in developmental and cognitive psychology. The journal Psychological Science is also a psychology journal, reinforcing this classification.",psychology,Psychology,1,"The study examines how 2- to 4-year-old children use eye gaze, linguistic, and pragmatic cues to learn word meanings, focusing on perspective taking in early word learning. This is a core issue in cognitive development and language acquisition within developmental psychology.",developmental_psychology,Developmental Psychology,0.97
10.1016/j.jesp.2018.05.006,,Perceived partner responsiveness promotes intellectual humility,Journal of Experimental Social Psychology,"The article examines perceived partner responsiveness and intellectual humility, both individual-level psychological constructs, and is published in a social psychology journal, indicating its core contribution is in psychology rather than sociology or another social science.",psychology,Psychology,0.96,"The topic concerns how a relationship process (perceived partner responsiveness) influences an interpersonal/cognitive trait (intellectual humility) and is published in a core social psychology journal. The focus is on close relationships and social influence processes, which fall squarely within social psychology.",social_psychology,Social Psychology,0.93
10.1111/j.1467-9280.2008.02052.x,"The current work tested whether external motivation to respond without prejudice toward Blacks is associated with biased patterns of selective attention that reflect a threat response to Black individuals. In a dot-probe attentional bias paradigm, White participants with low and high external motivation to respond without prejudice toward Blacks (i.e., low-EM and high-EM individuals, respectively) were presented with pairs of White and Black male faces that bore either neutral or happy facial expressions; on each trial, the faces were displayed for either 30 ms or 450 ms. The findings were consistent with those of previous research on threat and attention: High-EM participants revealed an attentional bias toward neutral Black faces presented for 30 ms, but an attentional bias away from neutral Black faces presented for 450 ms. These attentional biases were eliminated, however, when the faces displayed happy expressions. These findings suggest that high levels of external motivation to avoid prejudice result in anxious arousal in response to Black individuals, and that this response affects even basic attentional processes.",The Threat of Appearing Prejudiced and Race-Based Attentional Biases,Psychological Science,"The article examines individual-level cognitive and affective processes (attentional bias, anxious arousal, motivation to respond without prejudice) using an experimental dot-probe paradigm, which clearly situates it within social/cognitive psychology rather than sociology or political science.",psychology,Psychology,1,"The article examines prejudice-related motivation, intergroup threat, and attentional bias toward Black vs. White faces, focusing on social cognition and responses to appearing prejudiced—core topics in social psychology rather than general cognition per se.",social_psychology,Social Psychology,0.96
10.1037/0278-7393.34.2.353,"The flow of activation from concepts to phonological forms within the word production system was examined in 3 experiments. In Experiment 1, participants named pictures while ignoring superimposed distractor pictures that were semantically related, phonologically related, or unrelated. Eye movements and naming latencies were recorded. The distractor pictures affected the latencies of gaze shifting and vocal naming. The magnitude of the phonological effects increased linearly with latency, excluding lapses of attention as the cause of the effects. In Experiment 2, no distractor effects were obtained when both pictures were named. When pictures with superimposed distractor words were named or the words were read in Experiment 3, the words influenced the latencies of gaze shifting and picture naming, but the pictures yielded no such latency effects in word reading. The picture-word asymmetry was obtained even with equivalent reading and naming latencies. The picture-picture effects suggest that activation spreads continuously from concepts to phonological forms, whereas the picture-word asymmetry indicates that the amount of activation is limited and task dependent.",Tracing attention and the activation flow in spoken word planning using eye movements.,Journal of Experimental Psychology Learning Memory and Cognition,"The article investigates cognitive processes in spoken word production using experimental methods (eye movements, naming latencies) and is published in a core psychology journal, focusing on activation flow from concepts to phonological forms—squarely within cognitive/experimental psychology.",psychology,Psychology,1,"The article investigates spoken word planning, activation flow from concepts to phonological forms, and uses eye movements and naming latencies to study word production processes—core topics in language, attention, and memory within experimental cognitive psychology. The journal is also a flagship cognitive psychology outlet, reinforcing this classification.",cognitive_psychology,Cognitive Psychology,0.99
10.1016/j.neuropsychologia.2009.05.011,"Studies of endogenous (cue-directed) attention have traditionally assumed that such shifts must be volitional. However, recent behavioural experiments have shown that participants make automatic endogenous shifts of attention when presented with symbolic cues that are systematically associated with particular spatial directions, such as arrows and numerals, even when such cues were not behaviourally relevant. Here we used event-related potentials (ERPs) to test whether these automatic shifts of attention use the same mechanisms as volitional shifts of attention. We presented participants with non-predictive (50% valid) task-irrelevant arrow and numeral cues while measuring cue- and target-locked ERPs. Although the cues were task-irrelevant, they elicited attention-related ERP components previously found in studies that used informative and/or task-relevant cues. These findings further substantiate the dissociation between endogenous and volitional attentional control, and suggest that the same fronto-parietal networks involved in volitional shifts of attention are also involved in reflexive endogenous shifts of attention. ",Neural mechanisms of attentional shifts due to irrelevant spatial and numerical cues,Neuropsychologia,"The article investigates neural mechanisms of attentional control using ERPs, focusing on endogenous vs volitional attention shifts—core topics in cognitive and neuropsychology. The journal Neuropsychologia is also firmly within psychological and cognitive neuroscience research.",psychology,Psychology,0.96,"The article investigates attentional control mechanisms, specifically endogenous shifts of attention elicited by symbolic cues, using ERPs. This is a core topic in cognitive psychology (attention and its neural underpinnings), even though it uses neurophysiological methods; the primary theoretical focus is on attention rather than clinical or purely biological pathology.",cognitive_psychology,Cognitive Psychology,0.9
10.1111/j.1467-9280.2008.02092.x,"Men and women often disagree about the meaning of women's nonverbal cues, particularly those conveying dating-relevant information. Men perceive more sexual intent in women's behavior than women perceive or report intending to convey. Although this finding has been attributed to gender differences in the threshold for labeling ambiguous cues as sexual in nature, little research has been conducted to determine etiology. Using a model that differentiates perceptual sensitivity from decisional bias, we found no evidence that men have lenient thresholds for perceiving women's nonverbal behavior as indicating sexual interest. Rather, gender differences were captured by a relative perceptual insensitivity among men. Just as in previous studies, men were more likely than women to misperceive friendliness as sexual interest, but they also were quite likely to misperceive sexual interest as friendliness. The results point to the promise of computational models of perception in increasing the understanding of clinically relevant social processes.",Perceptual Mechanisms That Characterize Gender Differences in Decoding Women's Sexual Intent,Psychological Science,"The article investigates perceptual sensitivity and decisional bias in how men and women decode nonverbal cues of sexual intent, using computational models of perception and framed clearly within psychological theory and methods. This is core social/cognitive psychology research published in a psychology journal.",psychology,Psychology,1,"The article investigates perceptual sensitivity and decisional bias in interpreting nonverbal cues, using computational models of perception and focusing on mechanisms of decoding signals (friendliness vs sexual interest). Although the topic involves gender and social interaction, the core theoretical framing and contribution concern perceptual mechanisms and signal detection–type modeling, which aligns best with cognitive psychology. Therefore, it is classified as Cognitive Psychology.",cognitive_psychology,Cognitive Psychology,0.78
10.1177/0956797619879441,"Episodic memory binds the diverse elements of an event into a coherent representation. This coherence allows for the reconstruction of different aspects of an experience when triggered by a cue related to a past event—a process of pattern completion. Previous work has shown that such holistic recollection is evident in young adults, as revealed by dependency in retrieval success for various associations from the same event. In addition, episodic memory shows clear quantitative increases during early childhood. However, the ontogeny of holistic recollection is uncharted. Using dependency analyses, we found here that 4-year-olds ( n = 32), 6-year-olds ( n = 30), and young adults ( n = 31) all retrieved complex events in a holistic manner; specifically, retrieval accuracy for one aspect of an event predicted accuracy for other aspects of the same event. However, the degree of holistic retrieval increased from the age 4 to adulthood. Thus, extended refinement of multiway binding may be one aspect of episodic memory development.",Development of Holistic Episodic Recollection,Psychological Science,"The article investigates episodic memory development and holistic recollection across age groups, using psychological constructs and experimental methods typical of cognitive and developmental psychology. It is published in Psychological Science, reinforcing that its core contribution is in psychology rather than education or neuroscience per se.",psychology,Psychology,0.98,"The article investigates episodic memory, specifically holistic recollection and multiway binding, across different age groups. The core constructs and methods are squarely in basic memory and cognition research, even though development is examined, making cognitive psychology the best fit.",cognitive_psychology,Cognitive Psychology,0.86
10.1016/j.obhdp.2006.10.001,"Leadership implies power. We argue, from a social embodiment perspective, that thinking about power involves mental simulation of vertical location. Three studies tested whether judgments of leaders' power and information on a vertical location are interrelated. In Studies 1a-1c, participants judged a leader's power after being presented with, among other information, an organization chart containing either a long or a short vertical line. A longer vertical line increased judged power. Study 2 showed that this effect persists when longer (vs. shorter) vertical lines are presented in an independent priming task and not in an organization chart, and that horizontal lines do not have the same effect. Finally, Studies 3a and 3b showed the reverse causal effect: information about a leader's power influenced participants' vertical positioning of a leader's box in an organization chart and of a leader picture into a team picture. Implications for leadership communication are discussed. ",High in the hierarchy: How vertical location and judgments of leaders’ power are interrelated,Organizational Behavior and Human Decision Processes,"The article investigates how people cognitively represent leaders’ power via vertical spatial metaphors, using experimental studies grounded in social embodiment and judgment processes. This is core social/organizational psychology research on perception of power, not economics or management theory per se, despite the organizational context and journal outlet.",psychology,Psychology,0.96,"The article examines perceptions of leaders’ power and how these are influenced by vertical spatial cues, using a social embodiment framework and focusing on leadership communication in organizational charts and team pictures. Although it draws on social cognition, the core constructs (leadership, leader power, organizational charts) and implications are explicitly about leadership in organizations, fitting occupational/organizational psychology. The journal is also an organizational behavior outlet, reinforcing this classification.",occupational_organisational_business_psychology,"Occupational, Organisational & Business Psychology",0.9
10.1037/0278-7393.34.1.243,"Typically, the phonological similarity between to-be-recalled items and TBI auditory stimuli has no impact if recall in serial order is required. However, in the present study, the authors have shown that the free recall, but not serial recall, of lists of phonologically related to-be-remembered items was disrupted by an irrelevant sound stream (end rhymes) sharing similar phonological content. These findings can be explained by the notion that between-sequence phonological similarity effects emerge when category-cueing processes become an important determinant for recall, such as when shared category information can be used as a retrieval aid to cue list items or plausible list candidates. In this case, the presence of categorically similar irrelevant items impairs the retrieval of list items and leads to intrusion error. Implications of these results for theories of auditory distraction are discussed.",When does between-sequence phonological similarity promote irrelevant sound disruption?,Journal of Experimental Psychology Learning Memory and Cognition,"The article is an experimental study on memory, phonological similarity, and auditory distraction, published in a core psychology journal and grounded in cognitive/experimental psychological theory and methods.",psychology,Psychology,1,"The article investigates how phonological similarity and irrelevant sound affect free vs. serial recall, focusing on memory processes, retrieval cues, and auditory distraction. This is a core topic in experimental cognitive psychology concerning memory and attention mechanisms, not social, clinical, or applied domains.",cognitive_psychology,Cognitive Psychology,0.98
10.1177/0267658310386439,"The present article addresses the following question: what variables condition syntactic transfer? Evidence is provided in support of the position that third language (L3) transfer is selective, whereby, at least under certain conditions, it is driven by the typological proximity of the target L3 measured against the other previously acquired linguistic systems (cf. Rothman and Cabrelli Amaro, 2007, 2010; Rothman, 2010; Montrul et al., 2011). To show this, we compare data in the domain of adjectival interpretation between successful first language (L1) Italian learners of English as a second language (L2) at the low to intermediate proficiency level of L3 Spanish, and successful L1 English learners of L2 Spanish at the same levels for L3 Brazilian Portuguese. The data show that, irrespective of the L1 or the L2, these L3 learners demonstrate target knowledge of subtle adjectival semantic nuances obtained via noun-raising, which English lacks and the other languages share. We maintain that such knowledge is transferred to the L3 from Italian (L1) and Spanish (L2) respectively in light of important differences between the L3 learners herein compared to what is known of the L2 Spanish performance of L1 English speakers at the same level of proficiency (see, for example, Judy et al., 2008; Rothman et al., 2010). While the present data are consistent with Flynn et al.’s (2004) Cumulative Enhancement Model, we discuss why a coupling of these data with evidence from other recent L3 studies suggests necessary modifications to this model, offering in its stead the Typological Primacy Model (TPM) for multilingual transfer.",L3 syntactic transfer selectivity and typological determinacy: The typological primacy model,Second language Research,"The article is an empirical study in second/third language acquisition, examining syntactic transfer and proposing a typological model of multilingual transfer across Romance and Germanic languages. This fits within general/comparative linguistics and applied linguistics rather than a specific philology or education research focus.",general_comparative_literature_linguistics,General & Comparative Literature and Linguistics,0.9,NA,NA,NA,NA
10.1073/pnas.1511536112,"Significance Recent research finds that higher-income individuals are less generous than lower-income individuals. This work has received widespread academic and media attention, but the formulation is likely oversimplistic because it neglects the role of economic inequality. We test a new, multilevel perspective on the relationship between income and generosity that incorporates economic inequality. In a nationally representative survey study and an experiment, we find that higher-income individuals are only less generous if they reside in a highly unequal area or when inequality is experimentally portrayed as relatively high. Our findings offer a more complete understanding of the association between income and generosity and have implications for contemporary debates about the social impact of unequal resource distributions.",High economic inequality leads higher-income individuals to be less generous,Proceedings of the National Academy of Sciences,"The article studies how macro-level economic inequality shapes the generosity of higher-income individuals, using survey and experimental methods on social behavior and inequality. The core contribution concerns social structure (inequality) and its effect on prosocial behavior, fitting best within sociology and the social sciences rather than psychology or economics narrowly defined by market/utility models.",sociology_social_sciences,Sociology & Social Sciences,0.78,NA,NA,NA,NA
10.1016/j.learninstruc.2014.08.004,,Knowing what you don't know makes failure productive,Learning and Instruction,"The article appears to concern learning processes and how metacognitive awareness of one’s own knowledge gaps can make failure productive, which is a core topic in educational science and learning research. The journal 'Learning and Instruction' is an education-focused journal, reinforcing that the primary contribution is to education rather than general psychology theory.",education,Education,0.86,NA,NA,NA,NA
10.1038/s41467-018-06785-y,,Dopamine-dependent prefrontal reactivations explain long-term benefit of fear extinction,Nature Communications,"The article investigates dopamine-dependent prefrontal reactivations underlying long-term effects of fear extinction, a neurobiological mechanism studied in a biomedical/clinical neuroscience context, fitting best within human medical research rather than general psychology or biology.",human_medicine,Human Medicine,0.78,NA,NA,NA,NA
10.1111/nous.12017,"Do stakes affect knowledge ascription?According to a prominent claim in recent epistemology, people are less likely to ascribe knowledge to a high stakes subject for whom the practical consequences of error are severe, than to a low stakes subject for whom the practical consequences of error are slight, even when ""traditional"" epistemic factors like evidence and belief are held fixed.In short:Folk stakes sensitivity: All else equal, people are less likely to ascribe knowledge to a high stakes subject than to a low stakes subject.","Knowledge, Stakes, and Mistakes",Noûs,"The paper addresses an epistemological question about knowledge ascription and stakes, situated clearly within contemporary analytic philosophy and published in a core philosophy journal (Noûs). The focus is conceptual and theoretical rather than empirical psychology or another social science.",philosophy,Philosophy,0.97,NA,NA,NA,NA
